date,sku,brand,title,price,winner_merchant,sellers_count,rating,review_count,question_count,minimum_price_30d,url
2026-09-14,HBCV00000DTJD5,DeFacto,DeFacto Kadın Pamuklu 3'lü Sneaker Çorap K5974AZNS,149.99,DeFacto,3,4.5,911,911,89.99,https://www.hepsiburada.com/defacto-kadin-pamuklu-3-lu-sneaker-corap-k5974azns-p-HBCV00000DTJD5
2026-09-14,HBCV00000EK59C,DeFacto,DeFacto Kadın Pamuklu 3'lü Sneaker Çorap K5974AZNS,309.99,Gelecek Market,1,4.5,911,911,299.99,https://www.hepsiburada.com/defacto-kadin-pamuklu-3-lu-sneaker-corap-k5974azns-p-HBCV00000EK59C
2026-09-14,HBV00001AP918,U.S. Polo Assn.,U.S. Polo Assn. U.S Polo Assn. Exxy Beyaz Kadın Günlük Spor Ayakkabı,890,magazaserisonu,11,4.8,47,47,756.5,https://www.hepsiburada.com/u-s-polo-assn-u-s-polo-assn-exxy-beyaz-kadin-gunluk-spor-ayakkabi-p-HBV00001AP918
2026-09-14,HBCV0000GASHY7,Derimod,Derimod Kadın Bej Bağcıklı Kalın Tabanlı Süet Deri Sneaker 26SFD371810,1999.99,Derimod,1,5,1,1,1999.99,https://www.hepsiburada.com/derimod-kadin-bej-bagcikli-kalin-tabanli-suet-deri-sneaker-26sfd371810-p-HBCV0000GASHY7
2026-09-14,HBCV0000DYMODG,Greyder,Greyder Erkek Siyah Hakiki Deri Sneaker Ayakkabı 6Y1UA19221,2699.9,GREYDER,1,5,1,1,2699.9,https://www.hepsiburada.com/greyder-erkek-siyah-hakiki-deri-sneaker-ayakkabi-6y1ua19221-p-HBCV0000DYMODG
2026-09-14,HBCV0000DOFY5N,Greyder,Greyder Erkek Beyaz Hakiki Deri Sneaker Ayakkabı 6Y1UA19221,2699.9,GREYDER,1,5,1,1,2699.9,https://www.hepsiburada.com/greyder-erkek-beyaz-hakiki-deri-sneaker-ayakkabi-6y1ua19221-p-HBCV0000DOFY5N
2026-09-14,HBCV0000856HIY,Tonny Black,Tonny Black Unisex Lacivert Poli Taban Yüksek Taban Bağcıklı Spor Ayakkabı Modern Tasarım,1380.78,tonny_black,1,4.2,440,440,1019.97,https://www.hepsiburada.com/tonny-black-unisex-lacivert-poli-taban-yuksek-taban-bagcikli-spor-ayakkabi-modern-tasarim-p-HBCV0000856HIY
2026-09-14,HBCV0000D5XRBV,Lumberjack,Lumberjack Opıya 6fx Siyah Erkek Sneaker,2499.99,etichet,5,4.9,12,12,2124.99,https://www.hepsiburada.com/lumberjack-opiya-6fx-siyah-erkek-sneaker-p-HBCV0000D5XRBV
2026-09-14,HBCV00008YV9UD,Lufian,Lufian Nelson Erkek Sneaker Ayakkabı Yeşil,1299.99,SOLMAZONLİNE,1,4.8,34,34,2443.75,https://www.hepsiburada.com/lufian-nelson-erkek-sneaker-ayakkabi-yesil-p-HBCV00008YV9UD
2026-09-14,HBCV0000936HU0,Lufian,Lufian Nelson Erkek Sneaker Ayakkabı Kırmızı,1299.99,,0,4.8,448,,,https://www.hepsiburada.com/lufian-nelson-erkek-sneaker-ayakkabi-kirmizi-p-HBCV0000936HU0
2026-09-14,HBCV00008YVAFS,Lufian,Lufian Nelson Erkek Sneaker Ayakkabı Saks,1299.99,,0,4.8,448,,,https://www.hepsiburada.com/lufian-nelson-erkek-sneaker-ayakkabi-saks-p-HBCV00008YVAFS
2026-09-14,HBCV00005P8FDS,Marjin,Marjin Kadın Sneaker Kalın Taban Spor Ayakkabı Domen Beyaz,1499.99,marjin,1,4.5,41,41,1274.99,https://www.hepsiburada.com/marjin-kadin-sneaker-kalin-taban-spor-ayakkabi-domen-beyaz-p-HBCV00005P8FDS
2026-09-14,HBCV0000C01VML,Marjin,Marjin Kadın Sneaker Bağcıklı Kalın Taban Spor Ayakkabı Domen Bej Süet,1485,marjin,1,4.5,41,41,1274.99,https://www.hepsiburada.com/marjin-kadin-sneaker-bagcikli-kalin-taban-spor-ayakkabi-domen-bej-suet-p-HBCV0000C01VML
2026-09-14,HBCV0000DF9XZI,Lacoste,Lacoste Elite Active Erkek Beyaz Sneaker 751SMA0028T 21G,6743,Lacoste,1,5,1,1,6743,https://www.hepsiburada.com/lacoste-elite-active-erkek-beyaz-sneaker-751sma0028t-21g-p-HBCV0000DF9XZI
2026-09-14,HBCV0000DF9OXZ,Lacoste,Lacoste Elite Active Erkek Siyah Sneaker 751SMA0028T 312,6743,Lacoste,1,5,1,1,6743,https://www.hepsiburada.com/lacoste-elite-active-erkek-siyah-sneaker-751sma0028t-312-p-HBCV0000DF9OXZ
2026-09-14,HBCV0000E7244Z,WinWith,"10'lu Pamuklu Dikişsiz Düz Gündelik Klasik Erkek Kadın Sneaker Çorap, Bilek Boy Kısa Spor Koşu Yürüyüş Çorabı 3007",349.9,GoWith,1,4.2,15,15,314.91,https://www.hepsiburada.com/10-lu-pamuklu-dikissiz-duz-gundelik-klasik-erkek-kadin-sneaker-corap-bilek-boy-kisa-spor-kosu-yuruyus-corabi-3007-p-HBCV0000E7244Z
2026-09-14,HBCV0000E7285F,WinWith,"10'lu Pamuklu Dikişsiz Düz Gündelik Klasik Erkek Kadın Sneaker Çorap, Bilek Boy Kısa Spor Koşu Yürüyüş Çorabı 3007",349.9,GoWith,1,4.2,15,15,314.91,https://www.hepsiburada.com/10-lu-pamuklu-dikissiz-duz-gundelik-klasik-erkek-kadin-sneaker-corap-bilek-boy-kisa-spor-kosu-yuruyus-corabi-3007-p-HBCV0000E7285F
2026-09-14,HBCV0000E7264G,WinWith,"10'lu Pamuklu Dikişsiz Düz Gündelik Klasik Erkek Kadın Sneaker Çorap, Bilek Boy Kısa Spor Koşu Yürüyüş Çorabı 3007",349.9,GoWith,1,4.2,15,15,314.91,https://www.hepsiburada.com/10-lu-pamuklu-dikissiz-duz-gundelik-klasik-erkek-kadin-sneaker-corap-bilek-boy-kisa-spor-kosu-yuruyus-corabi-3007-p-HBCV0000E7264G
2026-09-14,HBCV00008P92A1,Tonny Black,Tonny Black Unisex Tommy Black Beyaz Gri Kalın Termo Taban Spor Ayakkabı Düz Tabanlı Bağcıklı Tasarım,569.77,tonny_black,1,4.3,38,38,495.45,https://www.hepsiburada.com/tonny-black-unisex-tommy-black-beyaz-gri-kalin-termo-taban-spor-ayakkabi-duz-tabanli-bagcikli-tasarim-p-HBCV00008P92A1
2026-09-14,HBCV0000BVLIDE,Tonny Black,Tonny Black Unisex Beyaz Lacivert Kalın Termo Taban Yanı Şeritli Bağcıklı Spor Ayakkabı,569.77,tonny_black,1,4.3,38,38,495.45,https://www.hepsiburada.com/tonny-black-unisex-beyaz-lacivert-kalin-termo-taban-yani-seritli-bagcikli-spor-ayakkabi-p-HBCV0000BVLIDE
2026-09-14,HBCV0000DGUC7T,Lufian,Lufian Rex Erkek Günlük Sneaker Ayakkabı 26Y 111230305,2499.99,LUFIAN,3,5,7,7,1999.99,https://www.hepsiburada.com/lufian-rex-erkek-gunluk-sneaker-ayakkabi-26y-111230305-p-HBCV0000DGUC7T
2026-09-14,HBCV0000DGUD55,Lufian,Lufian Rex Erkek Sneaker Ayakkabı Lacivert,6249.9,UNUVAR SPOR,1,5,7,7,6249.9,https://www.hepsiburada.com/lufian-rex-erkek-sneaker-ayakkabi-lacivert-p-HBCV0000DGUD55
2026-09-14,HBCV0000DGUBWS,Lufian,Lufian Rex Erkek Sneaker Ayakkabı Beyaz,2499.99,Kocamanlar ayakkabı,1,5,7,7,2124.99,https://www.hepsiburada.com/lufian-rex-erkek-sneaker-ayakkabi-beyaz-p-HBCV0000DGUBWS
2026-09-14,HBCV0000856HU2,Tonny Black,Tonny Black Unisex Gri Poli Taban Anorak Desenli Yüksek Taban Bağcıklı Spor Ayakkabı,1380.78,tonny_black,1,4.2,440,440,1019.97,https://www.hepsiburada.com/tonny-black-unisex-gri-poli-taban-anorak-desenli-yuksek-taban-bagcikli-spor-ayakkabi-p-HBCV0000856HU2
2026-09-14,HBV00000Y2ZIS,Lufian,Lufian Tommy Erkek Sneaker Ayakkabı Beyaz,1985,BEYAZ SPOR,11,4.3,123,123,1602.25,https://www.hepsiburada.com/lufian-tommy-erkek-sneaker-ayakkabi-beyaz-p-HBV00000Y2ZIS
2026-09-14,HBCV000001ZKL5,Lufian,Lufian Tommy Erkek Sneaker Ayakkabı Taba,1985,BEYAZ SPOR,2,4.3,123,123,1602.25,https://www.hepsiburada.com/lufian-tommy-erkek-sneaker-ayakkabi-taba-p-HBCV000001ZKL5
2026-09-14,HBV00000Y2ZII,Lufian,Lufian Tommy Erkek Sneaker Ayakkabı Lacivert,1985,BEYAZ SPOR,1,4.3,123,123,1602.25,https://www.hepsiburada.com/lufian-tommy-erkek-sneaker-ayakkabi-lacivert-p-HBV00000Y2ZII
2026-09-14,HBV00000Y2ZIL,Lufian,Lufian Tommy Erkek Sneaker Ayakkabı Siyah,1985,BEYAZ SPOR,2,4.3,123,123,1602.25,https://www.hepsiburada.com/lufian-tommy-erkek-sneaker-ayakkabi-siyah-p-HBV00000Y2ZIL
2026-09-14,HBCV00007WKQQK,U.S. Polo Assn.,U.S. Polo Assn. ANDREI 5FX Beyaz Erkek Sneaker,1799.81,Çukurova Spor,3,4.7,17,17,1799.81,https://www.hepsiburada.com/u-s-polo-assn-andrei-5fx-beyaz-erkek-sneaker-p-HBCV00007WKQQK
2026-09-14,HBCV00005VULVD,U.S. Polo Assn.,U.S. Polo Assn. Penelope Hıgh 4fx Beyaz Kadın Sneaker,750,A Ticaret,1,4.4,8,8,999,https://www.hepsiburada.com/u-s-polo-assn-penelope-high-4fx-beyaz-kadin-sneaker-p-HBCV00005VULVD
2026-09-14,HBCV0000767MN5,U.S. Polo Assn.,U.S. Polo Assn. Erkek Siyah Spor Ayakkabı 50293757-VR046,3999.95,U.S. Polo Assn.,1,3.8,8,8,1439.98,https://www.hepsiburada.com/u-s-polo-assn-erkek-siyah-spor-ayakkabi-50293757-vr046-p-HBCV0000767MN5
2026-09-14,HBCV0000767MUB,U.S. Polo Assn.,U.S. Polo Assn. Erkek Lacivert Spor Ayakkabı 50293757-VR033,3999.95,U.S. Polo Assn.,1,3.8,8,8,1439.98,https://www.hepsiburada.com/u-s-polo-assn-erkek-lacivert-spor-ayakkabi-50293757-vr033-p-HBCV0000767MUB
2026-09-14,HBCV0000CG4WJ2,Lumberjack,Lumberjack Dove 5fx Pudra Kız Çocuk Spor Ayakkabı,1996.99,FLO,3,5,4,4,1198.19,https://www.hepsiburada.com/lumberjack-dove-5fx-pudra-kiz-cocuk-spor-ayakkabi-p-HBCV0000CG4WJ2
2026-09-14,HBCV0000CG4ZIG,Lumberjack,Lumberjack Dove 5fx Siyah Kız Çocuk Spor Ayakkabı,1599.99,Ayakkabı Dünyası,3,5,4,4,1599.99,https://www.hepsiburada.com/lumberjack-dove-5fx-siyah-kiz-cocuk-spor-ayakkabi-p-HBCV0000CG4ZIG
2026-09-14,HBCV00000W93E7,U.S. Polo Assn.,U.S. Polo Assn. Kadın Spor Ayakkabı Beyaz Mikrofiber Tabanlı Düz Topuklu Yürüyüş İçin,889,5n spor,2,4.3,8,8,889,https://www.hepsiburada.com/u-s-polo-assn-kadin-spor-ayakkabi-beyaz-mikrofiber-tabanli-duz-topuklu-yuruyus-icin-p-HBCV00000W93E7
2026-09-14,HBCV000072IUYJ,Tergan,Tergan  Taba Hakiki Nubuk Deri Erkek Sneaker - E24I1AY56806-G99,1289.99,TERGAN,1,5,2,2,1289.99,https://www.hepsiburada.com/tergan-taba-hakiki-nubuk-deri-erkek-sneaker-e24i1ay56806-g99-p-HBCV000072IUYJ
2026-09-14,HBCV000072IV71,Tergan,Tergan  Lacivert Hakiki Nubuk Deri Erkek Sneaker - E24I1AY56806-C39,1289.99,TERGAN,1,5,2,2,1289.99,https://www.hepsiburada.com/tergan-lacivert-hakiki-nubuk-deri-erkek-sneaker-e24i1ay56806-c39-p-HBCV000072IV71
2026-09-14,HBCV00005X5IJ7,Lumberjack,Lumberjack POL 4FX Beyaz Erkek Sneaker,2699.99,ceylan kundura,1,4.4,41,41,2065.49,https://www.hepsiburada.com/lumberjack-pol-4fx-beyaz-erkek-sneaker-p-HBCV00005X5IJ7
2026-09-14,HBCV00005X5I5K,Lumberjack,Lumberjack 4M Pol 4Fx Erkek Beyaz Sneaker 101498011,2499,msamarketing,3,4.4,41,41,2499,https://www.hepsiburada.com/lumberjack-4m-pol-4fx-erkek-beyaz-sneaker-101498011-p-HBCV00005X5I5K
2026-09-14,HBV000014D9I9,U.S. Polo Assn.,U.S. Polo Assn. U.S Polo Assn. Penelope 1FX Kadın Beyaz Bez Spor Ayakkabı,949,A Ticaret,3,4.3,147,147,806.65,https://www.hepsiburada.com/u-s-polo-assn-u-s-polo-assn-penelope-1fx-kadin-beyaz-bez-spor-ayakkabi-p-HBV000014D9I9
2026-09-14,HBV000014D9IA,U.S. Polo Assn.,U.S. Polo Assn. U.S Polo Assn. Penelope 1FX Kadın Beyaz Bez Spor Ayakkabı,949,A Ticaret,3,4.3,147,147,806.65,https://www.hepsiburada.com/u-s-polo-assn-u-s-polo-assn-penelope-1fx-kadin-beyaz-bez-spor-ayakkabi-p-HBV000014D9IA
2026-09-14,HBCV00000P8ODZ,Lufian,Lufian Tommy Erkek Deri Sneaker Ayakkabı Siyah,1525,NEW STORY,9,4.3,231,231,1525,https://www.hepsiburada.com/lufian-tommy-erkek-deri-sneaker-ayakkabi-siyah-p-HBCV00000P8ODZ
2026-09-14,HBV00000S3F60,Vicco,Vicco Oyo Bebe  Sneaker Siyah Suni Deri Kauçuk Tabanlı Spor Ayakkabı,1899.9,Vicco,2,4.6,31,31,999,https://www.hepsiburada.com/vicco-oyo-bebe-sneaker-siyah-suni-deri-kaucuk-tabanli-spor-ayakkabi-p-HBV00000S3F60
2026-09-14,HBCV0000D3EEB5,Greyder,Greyder Erkek Siyah Hakiki Deri Sneaker Ayakkabı 6Y1SA13292,3499.9,,0,4.5,448,,,https://www.hepsiburada.com/greyder-erkek-siyah-hakiki-deri-sneaker-ayakkabi-6y1sa13292-p-HBCV0000D3EEB5
2026-09-14,HBCV0000DFS1MR,Greyder,Greyder Erkek Haki Hakiki Deri Sneaker Ayakkabı 6Y1SA13292,3499.9,GREYDER,1,4.5,4,4,3499.9,https://www.hepsiburada.com/greyder-erkek-haki-hakiki-deri-sneaker-ayakkabi-6y1sa13292-p-HBCV0000DFS1MR
2026-09-14,HBCV0000DFQQIA,Greyder,Greyder Erkek Vizon Hakiki Deri Sneaker Ayakkabı 6Y1SA13292,3499.9,GREYDER,1,4.5,4,4,3499.9,https://www.hepsiburada.com/greyder-erkek-vizon-hakiki-deri-sneaker-ayakkabi-6y1sa13292-p-HBCV0000DFQQIA
2026-09-14,HBCV0000DFS39A,Greyder,Greyder Erkek Beyaz Hakiki Deri Sneaker Ayakkabı 6Y1SA13292,3499.9,GREYDER,1,4.5,4,4,3499.9,https://www.hepsiburada.com/greyder-erkek-beyaz-hakiki-deri-sneaker-ayakkabi-6y1sa13292-p-HBCV0000DFS39A
2026-09-14,HBCV00007B8FYE,Muggo,Muggo Gordon Unisex Ortopedik Günlük Garantili Bağcıklı Yürüyüş Koşu Sneaker Spor Ayakkabı,2221.94,MUGGO,1,4,114,114,707.47,https://www.hepsiburada.com/muggo-gordon-unisex-ortopedik-gunluk-garantili-bagcikli-yuruyus-kosu-sneaker-spor-ayakkabi-p-HBCV00007B8FYE
2026-09-14,HBCV00007B8FJ2,Muggo,Muggo Gordon Unisex Ortopedik Günlük Garantili Bağcıklı Yürüyüş Koşu Sneaker Spor Ayakkabı,2221.94,MUGGO,1,4,114,114,399.9,https://www.hepsiburada.com/muggo-gordon-unisex-ortopedik-gunluk-garantili-bagcikli-yuruyus-kosu-sneaker-spor-ayakkabi-p-HBCV00007B8FJ2
2026-09-14,HBCV0000E3YSK9,Muggo,Muggo Gordon Unisex Ortopedik Günlük Garantili Bağcıklı Yürüyüş Koşu Sneaker Spor Ayakkabı,2221.94,MUGGO,1,4,114,114,707.47,https://www.hepsiburada.com/muggo-gordon-unisex-ortopedik-gunluk-garantili-bagcikli-yuruyus-kosu-sneaker-spor-ayakkabi-p-HBCV0000E3YSK9
2026-09-14,HBCV00007IAFWN,Muggo,Muggo Gordon Unisex Ortopedik Günlük Garantili Bağcıklı Yürüyüş Koşu Sneaker Spor Ayakkabı,2221.94,MUGGO,1,4,114,114,707.47,https://www.hepsiburada.com/muggo-gordon-unisex-ortopedik-gunluk-garantili-bagcikli-yuruyus-kosu-sneaker-spor-ayakkabi-p-HBCV00007IAFWN
